item_id,text,category,sub-category
3571,Except there is no God.,moral,purity
3572,"Arguing in neo-Marxist platitudes? Yes, that person was born a he, so it seems nature is 'anti-trans microaggressing,' according to your neo-Marxist Critical Gender Theory beliefs.",social-group,transgender
3573,"For the Gay community and the Black community, both whom have been successfully pressing for broad inclusion to exclude the police whom the vast majority of people strongly support, is more than ironic.  It's just plain wrong.  Count me out his year.",social-group,LGB
3574,"You must be a Republican.  Swirling black hole where your heart should be ... Hatriotism!!  Praying hard to the money gods while calling yourself a Christian, but we all know by now today's Christian is a 'christian'.  Super fakey!",social-group,christian
3575,The gays need colonoscopy.,social-group,LGB
3576,And don't forget that their version of Islam throws gays off buildings.,social-group,LGB
3577,"Yeah, it's clearly too hard. Let's just give up and let the carnage continue.",random,random
3578,That was simply an excuse... The average German soldier will claim they never fought to exterminate the Jews....,social-group,jewish
3579,The Pharisees are the predecessors of rabbinical Judaism. Isn't it way past time Christians dropped the whole 'you killed our Lord!' talk?,social-group,christian
3580,Americans know something Canadians don't. No one really wants to look at a Muslim woman.,social-group,muslim
3581,Amen brother,moral,purity
3582,Considering transgender bathrooms 'fringe' is what will get you tarred and feathered in a modern university.  You are an 'old-fashioned Marxist' stuck in the 60s.,social-group,transgender
3583,So what is the percentage of the 3 out of 1000 people that are transgendered that want to enter the military? Maybe the transgendered should pick other battles.,social-group,transgender
3584,Lesbian reject men so why should men protect them?,social-group,LGB
3585,"oh please, you think the session moderated by Independent Jewish Voices, a notoriously Israel and jew-hating organization, is going to be a fair and balanced discussion on human rights?  What utter nonsense.",social-group,jewish
3586,"Knowledge is power. Less knowledge for the public means more power for the government and the elites. The powerful become more powerful, the powerless become more powerless. That's the way the powerful want it.",moral,authority
3587,"Oh great, thanks to Trudeau Canadians are now effectively forced to buy Middle Eastern oil and to fund islamist terrorism whether they like it or not. Meanwhile, Paul Martin's shipping company can continue to lavishly profit from the tanker trade. Coincidence?",social-group,muslim
3588,"Fake Senator, Fake Tories, Fake Christians...",social-group,christian
3589,Could we have a list of acts of terrorism committed by Syrians in North America? Or anywhere?,random,random
3590,This clarifies the situation - or does it? Is the Queen gay?,social-group,LGB
3591,"The law is cowardly.  These same Quebec Liberals went to the funerals of 6 dead Quebec City mosque members back on January, 2017.  Ten months later, they make a law that targets Muslims.  I guess for Quebec Liberals, the grieving period was over.",social-group,muslim
3592,This is a huge mistake and a setback for acceptance of the gay community. If I lived in Toronto I would boycott the parade after this decision.,social-group,LGB
3593,Maybe they should have a transgender division - the current system doesn't seem fair.,social-group,transgender
3594,That explains all those Jews getting put to death in Israel for cursing their parents.../s,social-group,jewish
3595,"I have to call bs here. I'm a churchgoing Christian, and there is nothing in our teachings that says it's okay to prey on young girls. These people are lunatics. It's not okay to generalize. There are lunatics in every faith (or non-faith).",social-group,christian
3596,"London, as well as most of Europe, is deteriorating rapidly.  London now has a Muslim mayor which shows how they have infiltrated all levels of government.",social-group,muslim
3597,"You conveniently don't mention your cohorts who call for extermination of Jews and Blacks. With guys like IQ006, IQ22, and the rest in your corner, well, I wouldn't call you  loathsome or deplorable like them but I think ' imbecile' has some merit for your selectivity.",social-group,jewish
3598,Is  LBB  Barry  back  from  his  gay  sex romp  in   the  south  seas  yet?   When  he  left Moochelle at  home?,social-group,LGB
3599,"At least in that they continue the traditions of the Church, as Saint Pope John Paul II the Great was a firm believer in protecting pedophile clergy.",social-group,christian
3600,Muslim prayers are certainly something to be afraid of.,social-group,muslim
3601,"You are still saying that two deaths are better than one. Which is 'pro-death', not 'pro-life'.   You claim I am not a proper Catholic, which shows your innate arrogance.",social-group,christian
3602,Really? I guess you could just flood your data base with fictitious information and aliases but heaven help you if one of your aliases turns up being wanted by law authorities. Maybe the trans world where you can be 'fluid' has some merit (eyes rolling).,social-group,transgender
3603,"Patsi writes:  'Tommy went out of his way to attack Paul Godfrey of the National Post for being Jewish. '  -  No, I've attacked him for being a failure as a CEO.  Never mentioned that he is Jewish.  Try harder to be accurate, Patsi.",social-group,jewish
3604,Transgender people allowed in militaries of 18 countries' So what? The USA isn't one of them.,social-group,transgender
3605,"***And for my next comment, I will channel Roy's justification for everything***  You want Trump to fire someone just because he doesn't like Jews?  What is this? Nazi Germany?",social-group,jewish
3606,"It doesn't make sense from a military perspective to ban transgender service members.  Trump tweeted it to shore up the homophobic sector of his base of supporters, which also includes racists, xenophobes, Islamophobes, and sexists.",social-group,transgender
3607,"The Democrats use Antifa like the Muslim community uses radicals. They turn a blind eye to it until it is pointed out to them, then they shrug, throw up their hands and complain there is  nothing they can do.",social-group,muslim
3608,You do realize that segregation of the sexes is not limited to Islam right? What about Orthodox Judaism? It's just as sexist. Come to think of it Catholicism is pretty sexist too.,social-group,christian
3609,"Dual citizen ship is a No No. One can not serve two masters. When one bows to master one its but is facing master two and vice versa. You come to Canada embrace it. If one is sceptical, Just do not apply for citizen ship fair enough.",random,random
3610,"President Trump has been the most pro-Isreal president to date.. why would you hold him responsible for any anti-semitic acts? Why not blame the only people who still, to this day, hate jews? (im referring to the religion that literally preaches about killing jews.. and it rhymes with ShmIslam.)",social-group,jewish
3611,"That's funny. It's not like muslims have killed over 1,200 innocent people in terrorist attacks within the last month. Oh wait, yes they have.  https://www.thereligionofpeace.com/",social-group,muslim
3612,The only false equivalence is on your side. Christians have killed and terrorized throughout history in the name of God. You know it. Stop pretending.,social-group,christian
3613,Gay pornography?,social-group,LGB
3614,The Queen's kids should hold another one this week. Flip the bird to the insecure world.,random,random
3615,"You DO understand that the term 'progressive' and 'Conservative' are counter to each other, right? That is why they took it out to begin with. The proggy hate is string today.",random,random
3616,"That would be people from both parties , I know many democratic and republican White Christian Gun Nuts that vote , Some are not party drones .",social-group,christian
3617,"Self-hating Jews subscribe to the Forward. Jews in name only. Artificial Jews. Other than being born to a Jewish mother, you wouldn't know they were Jewish.",social-group,jewish
3618,So funny and so hypocritical - coming from such a pro-Muslim crowd of politicians.,social-group,muslim
3619,"Let's hope that the Liberals , by getting hit on the head by the 4 by 4 of reality, make some wise decisions... the ship of state was manouvered successfully through the global economic maelstrom by the previous government and now comes another.",random,random
3620,The Israeli's like their combat females..a lot.  They also have no issues with transgendered military personnel.,social-group,transgender
3621,Any adult who thinks he or she is a child suffers from some type of disorder. Most transgendered adults do not suffer from this disorder. I doubt there are too many baby-wannabes in the military.,social-group,transgender
3622,"After 44 years of the P.C.s and decades of Social Credit before that, Albertans have had enough of the 'right' for a while and are willing to give the NDP a chance. We'll see in three years if the NDP deserves another mandate.",moral,loyalty
3623,Good move. Obama's LOVE for all things anti-American and communist was irrational. No reason to support a muderous regime. Now NIX the Iran deal....and Obama's love for all things anti-American and islamic.,social-group,muslim
3624,Jesus had two dads .Seems there are a few people out there who think he turned out ok .There are more reports of elected officials abusing kids in bathrooms than transgender folks .,social-group,transgender
3625,Dostoevsky is turning over in his grave that the likes of you has appropriated that name.,random,random
3626,Racial hatred and white nationalism are the glue that hold the Trump coalition together.  It is the duty of every Christian to oppose it.,social-group,christian
3627,"Stay far away ... and just keep your head in the sand and ignore the atrocities, the rapes, the killing. Yeah, that's a great plan.",random,random
3628,Anti 'infidel' hate by Muslims has no place in MY Canada.,social-group,muslim
3629,"Why do they need to do your bidding for you? Were you out denouncing white guys who shoot people after Vegas and every other shooting? No, so why do Muslims need to do it?",social-group,muslim
3630," but to also dampen the traits of what makes America great, such as: compassion, inclusion, equal opportunity, fairness, equality, truth and justice.'-----------------------------In what fantasy world are they at?",moral,fairness
3631,"Nope. We do NOT want to revisit the ideas of women's freedom and equality, thank you very much.",moral,fairness
3632,The 'liberals' trot out a family whose 'Muslim' son died defending your country and freedom and Trump continued the disrespect and insults afterwards. Case closed.,social-group,muslim
3633,"Maybe he is a neo-nazi. Is the homeless man he falsely accused Jewish? Strangely enough, I feel a little better knowing that this is a hoax and that there really isn't a mentally ill homeless person running around stabbing hallucinations.",social-group,jewish
3634,The BBC has reported that this is a terrorist attack by a Pakistani Muslim.,social-group,muslim
3635,"and don't forget that the Jordanians destroyed Jewish houses of worship, religious artifacts (kind of like the Nazis). 1967 changed all of that",social-group,jewish
3636,How kind of the noble to speak english....,random,random
3637,skyofblue: Rio is a well known poster who posts almost exclusively on jewish or Israel related stories.  He clearly has an agenda and would be happy if jews were eradicated completely.,social-group,jewish
3638,"It is unlikely that many will ever go back. I agree that they should not have to endure the things you mentioned. However, it is also possible to protect them closer to home while ISIS is beaten back to the stone ages they belong.",moral,care
3639,Yeah ... you also said that about Trump's first Muslim ban.  How did that work out?,social-group,muslim
3640,PIGL - Academics go where they can a job. If you teach political science or philosophy............,random,random
3641,I wish gay men would just leave children alone.,social-group,LGB
3642,"George Victor, you may say I'm a dreamer, but I'm not the only one. I hope some day you will join us, and the world will live as ONE.",moral,care
3643,Is this 'Jewish diatribe' your best effort? Have a coffee and think out something better.,social-group,jewish
3644,The fact Fr. Martin seems to be all about homosexuality all the time makes me think he is a left-wing version of Michael Voris.,social-group,LGB
3645,Fully agree ! It is a disgrace to mankind that women fail to be respected and appreciated more.,random,random
3646,That's true now because a dirty little secret is coming out about male orgasm.  Men can experience orgasm without an erection.  You need to think about this TomZ and how this relates to gay men as well as older couples.,social-group,LGB
3647, ... we are all super fakey 'christians' that vote for the war machine and will stab our neighbors in the back for a buck or bugger boys hooked on crack ... '  We all know what 'focus on the family' REALLY means ...,social-group,christian
3648,That was precisely what made me realize that St. Paul was mere man and Jesus was God. Jesus never said such a stupid discriminating talk!,social-group,christian
3649,Hasn't even been a decade since 2011... or is your numeracy as poor as your literacy?,random,random
3650,"Alabama people are too smart for the LEFTIST.. Thank you Judge Moore for running. They are scared of a Christian Conservative..A TRUE CONSERVATIVE. Sincerely,  Florida",social-group,christian
3651,Christian Supremacist. Now that is something Canadians should be concerned about.,social-group,christian
3652,"My God, that pantsuit!  Is that Hill of Beans or a transgender from Saturday Night Fever.?",social-group,transgender
3653,"A tricky issue. 'Past homosexuals' are pretty much all dead of AIDS. And they have no descendants, so who do you apologize to?",social-group,LGB
3654,Trouble is there are reasons why some muslims become radicalized.  The Donald's plan ignores all this and just was discrimination against muslims.  Pretty Dumb when you consider it is generally years before they become radicalized.,social-group,muslim
3655,Same for me and he stands in a long line of good Catholic writers over the centuries who have used humor to point out the follies of the 'whitened sepulchers' who are destroying the church by their blinded eyes and hardened hearts.,social-group,christian
3656,"As goes for all special interest groups. No more making private lives public. Hench no more gay pride parades, no more (fill in the blank) protest. Agree yes ?",social-group,LGB
3657,Scot...you've missed a medication dose today?,random,random
3658,I doubt the accuracy of your statement. Please give your reference. There is a lot of misinformation which is not helpful. Money would not be wasted if solid partnerships were formed. As Wab Kinew says it is not that saviours are needed it is allies.,moral,loyalty
3659,"Let me get this straight, There is no friend anywhere . . . because some Globe posters are opposed to Trump's executive orders, you hate muslims more?  And seven other posters agree with you?  That's a head-shaker.",social-group,muslim
3660,"They were assimilators, not invaders.'  Go tell that one to Palestinians.  The point of previous comments was about how Canada and the US turned the Jews back during the holocaust which we should all have learned a lesson from.  However, it appears that certain Trump supporters are quite incapable of learning.",social-group,jewish
3661,"I doubt if the imaginary sky-being that JT 'worships', is one that hates homosexuals, hates gay-marriage, believes there's a lake of fire for homosexuals later. But the radicals supporting scheer do so. So I'm as certain as you that it's a different zeus than yours and theirs.",social-group,LGB
3662,"The moral authority speaks, the robo's dance and vote.",moral,authority
3663,"Sure, run tranny Mike, see how badly she gets beat. Republicans would love it.",social-group,transgender
3664,"What's the matter, James, Hitler didn't kill enough Jews for your liking?",social-group,jewish
3665,"I provided many examples of transgender people going back for quite some time, thousands of years. Don't assume. Read the links. In India the Hijra have records going back 4000 years. The evidence is out there. It helps to read it.",social-group,transgender
3666,What makes you an expert on using natural gas fired turbines for electrical generation? Have you ever designed or built one? Or are you just being your typical blowhard?,random,random
3667,"I am an older transgender person, I vigorously oppose this legislation. I have made a video on the topic that I hope people will watch: https://youtu.be/x-txjWzJQjU . The western world is quickly going absolutely insane.",social-group,transgender
3668,Fedar is a Homo.,social-group,LGB
3669,Its mostly run by lesbians now.,social-group,LGB
3670,"So has Christianity. This is one man, one case. There are a few boneheads but this is not 'widely abused'.",social-group,christian
3671,Wrong. None of the people at the vigil were involved in Reconstruction or the Indian Wars. To blame them for it is a RACIST statement. Kinda like blaming today's Jews for crucifying Jesus.,social-group,jewish
3672,Happy to see you left Juneau for Anchorage Michae....One less homosexual is always good news.,social-group,LGB
3673,"Didn't think the police arm themselves to kill Jews, Blacks, and any other races opposed to white supremacy.",social-group,jewish
3674,"So?  They're all conditions which are managed individually based on their situation.  Why couldn't you do the same with transgendered? Jeez, they're people who WANT to serve their country, unlike our Commander in Chief...lol....",social-group,transgender
3675,Too many left wing loons running this country. We are doomed.,random,random
3676,"Or it is heartbreaking for a segregationist American southerner that his Lord is much darker than him.  Plus most of those churches were built after Europeans had seen Jews. The original Jews were darker that the Europeans. Centuries of intermixing, rape, etc have made some Jews blonde and blue eyed.",social-group,jewish
3677,"Mulroney was personally responsible for destroying the PC's, such was the level of hatred towards him by all Canadians. Even Stephen Harper was able to leave the Conservative Party intact, with a good showing at the last election.",random,random
3678,Homosexuals are men right?,social-group,LGB
3679,‘Do Sunni and Shia Muslims pray together in the Muslim prayer rooms in our Ontario public schools?’ I often wondered that myself. Doesn’t one sect call the other heretics?,social-group,muslim
3680,"It's ok. The guy wasn't Muslim, so no big deal.",social-group,muslim
3681,Anti-gay training'......what sophistry !!  LOL,social-group,LGB
3682,What a flimsy editorial built around a one-line quip that exactly characterized PM Stephen Harper's behavior and the idea that Canada has to do airstrikes because so many others are.,random,random
3683,"Natural law:   When a Church is filled with gay clergy, thousands of boys end up getting raped by these gay priests.  The Church has been right all along about homosexuality.   Trouble is, gay people have an inexplicable attraction to the RCC.",social-group,LGB
3684,like when the Imam's spew hatred and citing scriptures against Jews and infidels.  We apparently have no problem with that.,social-group,jewish
3685,truly an astounding feat that you managed to read all 500 words of this article and stay focused! That's a lot of hard work for someone like you. Keep it up!,random,random
3686,Actually prayer before all of those activities you mentioned and many more is the way we should conduct our lives. What Prayer can do is open your perspective and it helps you see solutions that might not have been considered other wise,moral,purity
3687,Hatred? Irrational or rational? Islamophobic?,social-group,muslim
3688,When are they bringing Dr. Porter back to be a Conservative Senator. The world is so predictable. Mr. Harper ...resign. This si getting close. I hope the RCMP still have some honour enough to pursue the OINKERS to the top.,random,random
3689,Seriously? A guy has to apologize for not being black or trans?  These are weird times indeed.,social-group,transgender
3690,It's disgusting that any terror attack by muslims has comments closed.  free speech is dead in mainstream media.  I'm sure this will be deleted.,social-group,muslim
3691,This is a great example of the sort of insensitive trans language usage that is twisting even people who agree that trans rights are human rights. ' ---------------------------- Agreed. There is a big danger that even sympathetic people will begin to feel alienated and push back.,social-group,transgender
3692,"Legally and factually dubious claims about the law became the platform to oppose equality for trans and gender non-binary Canadians, cloaking the underlying transphobia that animated the opposition.'  Wow. Do the authors really believe this about their opponents?",social-group,transgender
3693,"Look everyone, Muslims are great! Says the mainstream media narrative anyway. A Muslim a few days ago tried to behead people with a sword outside of Buckingham Palace in London but the MSM wouldn't reveal his identity because, again, Muslims are great!",social-group,muslim
3694,Is this about Canada or the Conservative party? Perhaps some real generosity of spirit might make this noteworthy.,moral,care
3695,Pat Robertson is the man to call in:  http://politicot.com/pat-robertson-trumps-macho-groping-tape-orchestrated-god-show-americans-hes-definitely-not-gay/,social-group,LGB
3696,"Obama was good at the Propaganda he was given.  Like Billy Clinton he was a narcissist and borderline sociopath, and just read the scripts he was given while Wall Street fleeced America dry.  Funny how the feminists, socialists, communists, transgenderists and all the other -ists, like to pretend that didn't happen.",social-group,transgender
3697,I'll be curious to see how Mr. Trump's Jewish son-in-law continues to 'advise' his father-in-law in view of the tsunami of anti-semitic hatred Trump's supporters are unleashing.,social-group,jewish
3698,"Agree completely. I think that if one reads the wisdom of the sages of every culture, from Seneca to Laotzu, one finds that stoicism in one form or another is the key.",moral,purity
3699,I'm a lesbian trapped in a man's body.'  Might work.,social-group,LGB
3700,It was also bound to get his base all tied up in some ridiculous hate of transgenderism.  You're being played.,social-group,transgender
3701,The fact that the catholic church has paid it's victims millions of dollars shows it is corrupt. In Ireland it is murderous.,social-group,christian
3702,"What's wrong with saying 'Happy Holidays' and honoring all Americans, plus giving a nod to New Years Day, another 'holiday', which we all celebrate?  I don't have anything against wishing Jewish people a happy holiday.",social-group,jewish
3703,We all know what the problem is and the governments in the west wont admit it. Immigrants and welfare.,random,random
3704,"Yes, according to Catholic teaching.  A truly objective and persuasive reason.  Gimme a freaking break!",social-group,christian
3705,"Naturally, in her usual rush to dismiss alternative energy Wente completely omits the enormous capital, operating, environmental, and human costs of fossil fuel production and use, which dwarf any expenditures on wind and solar.",random,random
3706,What does Trump have to do to prove he is not anti-gay  Hold Justin's hand and march in 3 Pride Parades ?,social-group,LGB
3707,"Well this might not be that well written but as a life-long Vancouverite I think he's spot on. It also speaks to the thin-skinned nature of our city that so many are so offended.'But, but, we're so world-class!' Lol.",random,random
3708,"we have already charged that all, both Jews and Greeks, are under the power of sin, 10as it is written: ‘There is no one who is righteous, not even one'' -- Romans 3:9-10",social-group,jewish
3709,"Yes, Charlie. It was wrong to put the Cossacks out of work.",random,random
3710,I never threaten.  Neither you nor your transgender 'wife'.,social-group,transgender
3711,"There will be little to debate as any study that questions transgenderism will never receive funding, and if somehow funded, will never be published.  When scientific debate and research is censored in this manner, we are entering scary times.",social-group,transgender
3712,It's a dead heat so crooked Hillary is just as likely to lose as Trump. Let's hope Trump pulls it out and helps the middle class that have been forgotten.,moral,care
3713,those Kenyans!!!!! ...per capita metric tons of C02 emmisions stands at .3.....Canada stands at 17.....,random,random
3714,"Turing was persecuted because he was gay, even after his heroism in the war.  That is the type of society we had in the west when the Church had more 'leadership.'  The same ethic is trying to block women priest, but it is dying out.",social-group,LGB
3715,My side won. Yours lost. The whining is from the very people who said Trump would never win.,random,random
3716,Dumb and dumber?,random,random
3717,screw islam n dummy troudeau you want more islamist dummy move to the desert build youre own outhousesn start building with your money not canadians most dont want more islamists bring more jews french greeks lebs forget the stupid bunch,social-group,jewish
3718,"Interesting point. Here again the left has step in it. I think it is the same, refusing is refusing. The because is the issue. And with the left the because is they agree with gays, and not with supremacists.",social-group,LGB
3719,"People of Canada and the world need to get behind Justin, Obama, Hillary and Premier Wynne in our fight against fascism, Islamophobia, homophobia, anti-semitism and discrimination against Transgenders!",social-group,transgender
3720,"Anyone but Justine in 2019!  If you're not a transgender, refugee on welfare well, you're not welcome in Justine's tent.",social-group,transgender
3721,I won't be waiting. Liberals have turned fence sitting into an artform.,random,random
3722,You are a mere 180 degrees off.,random,random
3723,"Hmm.  Gayness is great, right?",social-group,LGB
3724,"Sanity has been restored at the White House.  It is unfortunate that trans gender people think as they do, but it is ludicrous to force the majority of people to change social norms to accommodate how people think.",social-group,transgender
3725,"Unless you have some proof, you are deliberately trying to promote hatred against these people who have been repeatedly victimized.  Do you say the same about the Jews?",social-group,jewish
3726,"Canada, Sweden and Holland will be the only of 190 countries of the UN to have transgender soldiers . When captured by ISIS then what?  Putting transgender soldiers in danger . not very politically correct you can bet ISIS will have no  transgender prisons and no  transgender washrooms",social-group,transgender
3727,"Actual Marxists, who are generally atheists, could not care less about Quanta Cura. It is like having an Orthodox Jew caring about what the Bhagavad Gita has to say.  Catholics, on the other hand, assuming they have ever heard of QC, tend to ignore it.",social-group,jewish
3728,"Because he was getting out of the way of his cousin, the Christ. He deliberately spoke out against the sinfulness of the King.  He was not stupid, he knew the consequences.",social-group,christian
3729,"Actually, they aren't making the law, they are following it. Unlike our Prime Minister who swore to uphold the law.",moral,authority
3730,who cares,random,random
3731,so that justifies the killing of Christians?,social-group,christian
3732,The teaching of Paul IV is more likely to have led many to hell -- or to have led them to construct a hell on earth for Jews. 'By their fruits you shall know them.',social-group,jewish
3733,"You know this was an Obama supporter, ... how? Because conservative anti-Semite thugs are always so respectful of Jewish synagogues and cemeteries? And, ... don't get upset when people call Trump derogatory names.",social-group,jewish
3734,The vast majority of white supremacists profess to be 'Christians.',social-group,christian
3735,"Can I sue a business owner who does not serve gays if they think I am gay but am not but refuse to provide a service to me?'  I think you probably can, and successfully.",social-group,LGB
3736,"I like ranked ballots because it reverse the narrowcasting that parties now do. I also think it comes closer to reflecting the wishes of the most voters. No more majorities? Good, lets start working together more often.",moral,loyalty
3737,That one looks Jewish and that one's a coon. Who let all this riff raff into the room? There's one smoking a joint and another with spots. If I had my way I'd have all of you shot.'- Pink Floyd,social-group,jewish
3738,"And vice versa though...where are the defenders of the niqab? Why are they not also here, defending the religious right of Catholics to their beliefs?",social-group,christian
3739,"And we must disrupt a church of princes with an ancient irrelevant theology that discriminates against women, gays, and people of other religions and abuses children while protecting abusers.",social-group,LGB
3740,Yes that's why I used a balanced example of a white transgender female political figure and a half-black male political figure.    The pinata was brought to class by a student so I don't fault the teacher at all.,social-group,transgender
3741,trudeaux father was still in kneepants when this incident occurred. why should this current pm nincompoop go stirring up history now? answer; he hopes it will get him more Jewish votes when this pathetic excuse for a leader is thrown out of office.,social-group,jewish
3742,Just as an aside ....and truth be told the Jews did start killing every german they could find immediately after the war and by some estimates killed more germans than germans killed jews,social-group,jewish
3743,"Not to mention that Sharia Law is a central tenet of Islam, making it incompatible with our constitution. I'd rather see permanent western military bases over there creating safe zones so they can enjoy their home country rather than trying to subvert ours.",social-group,muslim
3744,"Beautifully stated! All people, both straight and gay, are capable of sinning sexually when we objectify our sexual partner, even if that partner is our lawfully wedded spouse. Thank you for pointing out the kind of sexual ethic that really matters - for everyone.",social-group,LGB
3745,Don't white supremacists hate Jews? Trump is surrounded by Jews. His daughter is a convert and his son in law is Orthodox Jewish.,social-group,jewish
3746,"the homeless jew knows where he can buy a house for $12,000......he would get a job but prison and jail made him to crazy to work......and there are not to meny places that will let him work becouse he is a voilent offender....so dose eney budy have $12,000..... ???",social-group,jewish
3747,"NP, I think you misread Klastri's comment.  It said, 'fundamentally evil when it comes to LGBT folks and women's rights,' meaning as he relates to those issues, not on the whole as your interpretation.",social-group,LGB
3748,"Liberals have gone insane saying you can discriminate against people's feelings about themselves, and that is exactly what this transgender stuff is all about.",social-group,transgender
3749,Really? Did you demand that Trump prove that Obama was a Kenyan Muslim?,social-group,muslim
3750,Harper-crites unite!,random,random
3751,"there is no such thing as a trans anything, you are either a man or a woman, the only 2 possibilities.",social-group,transgender
3752,"It's easy to understand. The a**holes and smart-alecks here simply pretend not to, are blinded by malice and/or partisanship, and/or of subnormal intelligence. Your typical Conservative Party voter, in other words.",random,random
3753,"the homeless jew knows where he could buy a house for $12,000......he would get a job but .....he has a long voilent crimele recorde....and prison and jail made him to crazy to work.....",social-group,jewish
3754,Unlike Harpocrits he didn't take the money. Now crawl back into your box.,random,random
3755,"Omar is a Right Wing religious fundamentalist. There is always place in a Conservative Cabinet for that type. Reverse gay rights, abortion rights, minority rights, etc.",social-group,LGB
3756,Did you know that president Trump's son-in-law is Jewish and his daughter Ivanka is a converted Jew?  I thought I would sprinkle a little 'truth' around.,social-group,jewish
3757,"Well, 'everyone' is wrong. ISIL is a sideshow. Assad is the greater evil and Canada should have no part of any deal that accepts any role for Assad.",random,random
3758,"How do you know that there was a medieval global warming. Did you personally experience it? Oh, scientists told you about it and you believe them. The same scientists who you disbelief when they talk about global warming.",random,random
3759,Just rough gay sex getting a little out of hand.,social-group,LGB
3760,"Wow, if only we had elected officials who channeled their outrage over the transgender experiment toward fixing this issue maybe we could actually accomplish something.  While everyone focuses on the 'outrage' of Trump's tweet, we have people dying because of failed policy.",social-group,transgender
3761,uhhh WHO CARES!  We are $20 Trillion in debt and who cares about the 3 transgender people in this state,social-group,transgender
3762,Give the finger to the society? Perhaps they choose the wrong society to live in.,random,random
3763,A Jew can become a gentile and a gentile can become a Jew but a man cannot become a woman nor a woman a man.,social-group,jewish
3764,"My point?   You focused on his Jewish donors and his racial attributes - without saying why they're relevant.  Most people who do that are racists and/or bigots.  I didn't want to jump to that conclusion about you, so I asked you to clarify your comment.",social-group,jewish
3765,"MaryJay1, You sound like my kind of woman. We need to get together and unite the left. Do you believe in the hereafter? Then you know what I'm here after.",moral,loyalty
3766,So does Trump hate Jews or is he in bed with Israel?  The media needs to make its mind up and have a consistent narrative to sell why we should hate Trump.   What a joke!,social-group,jewish
3767,I wonder when will the children of Palestine go Gaza to give respect to their loved ones!,moral,care
3768,a bishop who enables a pedophile priest should be excommunicated and in a prison cell'  Is Law in a cell in the Vatican's prison?,social-group,christian
3769,"Les, Yes and public places...Gay night clubs, Schools, Company parties, Shopping malls. The list is endless. We are not safe. We need huge government expansion.",social-group,LGB
3770,"Really, R.D?  How many transgendered persons do you know personally?",social-group,transgender
3771,Orthotoxic faux Christianity NEEDS to be warred against.,social-group,christian
3772,"Because they stand up and have pride in their province (Quebec), and stand against islamic/muslim tyranny . The rest of everyone in all of the other provinces are just sheeple. They've either succumbed to the inevitable, or just don't care anymore.",social-group,muslim
3773,"Because it is a necessary, but not sufficient condition. But supporting those conditions requires a collective effort.",moral,loyalty
3774,"It should not, but it should be careful in what it calls sin.  No one is rejecting the concept of sin.  Assaulting people because they are gay is always sinful, mortally so.",social-group,LGB
3775,Jews are the least inclusive people I can think of. Try moving to Israel and see how inclusive they are.,social-group,jewish
3776,"Israel, and those that support it, pretend to hold higher standards.",random,random
3777,"There is no science that supports transgender. How can we scream at the climate science deniers and at the same time support government policy decisions that are based on personal agendas and not on science? If you are born male or female, that's what you are. Period",social-group,transgender
3778,"Well, aren’t we just a ray of frigging sunshine.",random,random
3779,List of ' Christian terrorists' -  sorry this page is blank,social-group,christian
3780,What can be more 'balanced' than a white transgender female and a black straight male?,social-group,transgender
3781,So you are complaining about human nature. Your argument seems to suppose that all the budget issues are the result of this self interest when the story shows that pretty much every voter has an element of self interest. So much for your argument.,random,random
3782,"But what is the intent behind the law? Are there really that many people wearing the niqab, which is uncommon even in most of the Islamic world? When I lived in the Middle East, it was either Saudi women or much older Arab women who normally wore it.",social-group,muslim
3783,Keep telling yourself that the Palestinians firing rockets and missiles into civilian Jewish areas of a sovereign nation is not a violation of international law......you might convince yourself eventually.,social-group,jewish
3784,"The difference is that transgendered individuals are quite capable of performing their duties.  After all, 18 countries including Canada, Israel, Australia, Britain, Germany and France currently allow transgendered individuals to serve openly and it doesn't seem to have impacted their military readiness.",social-group,transgender
3785,"Richard, are you referring to the russian spetsnaz with advanced weaponry who portray themselves as 'regular' Ukrainians? Nice try comrade.",random,random
3786,"Some priests should be put out to pasture. I'm sorry that you ever had to hear such a wrong thing, John. The inability to have a perspective on what is really pro-life will kill what's left of this Church.",social-group,christian
3787,To the White Nationalists (Supremacists) in Wasilla: Upon Rapture you will all see a Black or nearly Black Jesus. Then what?,social-group,christian
3788,"CGL can build pipelines in hell, rather than turn Earth into an inferno",random,random
3789,"What a hypocrite. Kenny, a 49 year old bachelor, when asked about his own sexual persuasion, has replied that he doesn't discuss his private life with journalists. http://www.canadalandshow.com/kd-lang-asks-jason-kenney-if-hes-gay/ So, it's monstrously unfair of him to breach the privacy of teens by recommending parents be told their kids have joined a gay-straight alliance.",social-group,LGB
3790,The Royal Alexander? Did the Tsar visit TO in the 19th C. or are you being facetious?,random,random
3791,"I believe that within 15 or 20 years, people like you will be pretending they were people like us and wondering why people weren't shouting louder.",random,random
3792,"He should have condemned first and foremost the POTUS himself who, no later than last week at a press conference, broke loose on an Orthodox Jew journalist trying to ask him a question, qualifying twice his question (that the poor guy was unable to complete) as 'disgusting'.",social-group,jewish
3793,"The suffix 'Jr.' Should only be used when the son has the same first name as the father. Ironically, with your use of the word as an attempt to suggest he is a man of lesser competence you have demonstrated your own lack of competence.",random,random
3794,At least Trump's wife is actually a woman and not a tranny like his predecessor's 'wife' is.,social-group,transgender
